Like Mike, 2002, 3 Jul 2002, English, 99, Michael Elliot (story)  Michael Elliot (screenplay)  Jordan Moffet (screenplay), John Schultz, 5.0, PG, tt0308506, 13439, Comedy  Family  Fantasy, 1 win & 6 nominations.
Blue Crush, 2002, 16 Aug 2002, English, 104, Susan Orlean (magazine article "Surf Girls of Maui")  Lizzy Weiss (story)  Lizzy Weiss (screenplay)  John Stockwell (screenplay), John Stockwell, 5.6, PG-13, tt0300532, 24254, Drama  Romance  Sport, 1 win & 6 nominations.
Undercover Brother, 2002, 31 May 2002, English, 86, John Ridley (internet series)  John Ridley (story)  John Ridley (screenplay)  Michael McCullers (screenplay), Malcolm D. Lee, 5.8, PG-13, tt0279493, 28544, Action  Comedy, 1 win & 7 nominations.
Femme Fatale, 2002, 6 Nov 2002, English, 114, Brian De Palma, Brian De Palma, 6.3, R, tt0280665, 26863, Crime  Drama  Mystery, 1 win & 1 nomination.
Blood Work, 2002, 9 Aug 2002, English, 110, Michael Connelly (novel)  Brian Helgeland (screenplay), Clint Eastwood, 6.4, R, tt0309377, 31741, Action  Crime  Drama, 1 win.
Kung Pow: Enter the Fist, 2002, 25 Jan 2002, English, 81, Steve Oedekerk, Steve Oedekerk, 6.2, PG-13, tt0240468, 35121, Action  Comedy, N/A
K-19: The Widowmaker, 2002, 19 Jul 2002, English, 138, Louis Nowra (story)  Christopher Kyle (screenplay), Kathryn Bigelow, 6.6, PG-13, tt0267626, 45299, Drama  History  Thriller, 2 nominations.
Windtalkers, 2002, 14 Jun 2002, English, 134, John Rice  Joe Batteer, John Woo, 6.0, R, tt0245562, 51038, Action  Drama  War, 1 win & 3 nominations.
One Hour Photo, 2002, 13 Sep 2002, English, 96, Mark Romanek, Mark Romanek, 6.8, R, tt0265459, 91657, Drama  Horror  Thriller, 8 wins & 18 nominations.
Rollerball, 2002, 8 Feb 2002, English, 98, William Harrison (short story "Roller Ball Murder")  William Harrison  Larry Ferguson (screenplay)  John Pogue (screenplay), John McTiernan, 2.9, R, tt0246894, 21137, Action  Sci-Fi  Sport, 2 nominations.
The Good Girl, 2002, 27 Feb 2003, English, 93, Mike White, Miguel Arteta, 6.5, R, tt0279113, 35280, Comedy  Drama  Romance, 6 wins & 15 nominations.
Swept Away, 2002, 11 Oct 2002, English, 89, Guy Ritchie (screenplay), Guy Ritchie, 3.6, R, tt0291502, 12368, Comedy  Romance, 5 wins & 5 nominations.
Nicholas Nickleby, 2002, 27 Jun 2003, English, 132, Charles Dickens (novel)  Douglas McGrath (screenplay), Douglas McGrath, 7.3, PG, tt0309912, 8747, Drama  Romance, Nominated for 1 Golden Globe. Another 1 win & 4 nominations.
The Sweetest Thing, 2002, 12 Apr 2002, English, 88, Nancy Pimental, Roger Kumble, 5.0, R, tt0253867, 42927, Comedy  Romance, 4 nominations.
Asterix and Obelix Meet Cleopatra, 2002, 30 Jan 2002, French, 107, René Goscinny (comic book "Astérix et Cléopatre")  Albert Uderzo (comic book "Astérix et Cléopatre")  Alain Chabat (screenplay), Alain Chabat, 6.6, PG, tt0250223, 33730, Adventure  Comedy  Family, 1 win & 4 nominations.
Murder by Numbers, 2002, 19 Apr 2002, English, 115, Tony Gayton, Barbet Schroeder, 6.1, R, tt0264935, 40291, Crime  Drama  Thriller, 2 nominations.
Rabbit-Proof Fence, 2002, 21 Feb 2002, Aboriginal, 94, Doris Pilkington (book)  Christine Olsen (screenplay), Phillip Noyce, 7.5, PG, tt0252444, 22013, Adventure  Biography  Drama, Nominated for 1 Golden Globe. Another 22 wins & 22 nominations.
Changing Lanes, 2002, 12 Apr 2002, English, 98, Chap Taylor (story)  Chap Taylor (screenplay)  Michael Tolkin (screenplay), Roger Michell, 6.5, R, tt0264472, 53016, Drama  Thriller, 5 nominations.
Big Fat Liar, 2002, 8 Feb 2002, English, 88, Dan Schneider (story)  Brian Robbins (story)  Dan Schneider (screenplay), Shawn Levy, 5.4, PG, tt0265298, 26547, Adventure  Comedy  Family, 1 win & 3 nominations.
The Importance of Being Earnest, 2002, 6 Sep 2002, English, 97, Oscar Wilde (play)  Oliver Parker (screenplay), Oliver Parker, 6.9, PG, tt0278500, 17401, Comedy  Drama  Romance, 2 wins & 1 nomination.
Undisputed, 2002, 23 Aug 2002, English, 94, David Giler  Walter Hill, Walter Hill, 6.1, R, tt0281322, 18792, Action  Crime  Drama, 1 nomination.
Talk to Her, 2002, 15 Mar 2002, Spanish, 112, Pedro Almodóvar, Pedro Almodóvar, 8.0, R, tt0287467, 80039, Drama  Mystery  Romance, Won 1 Oscar. Another 50 wins & 30 nominations.
The Mothman Prophecies, 2002, 25 Jan 2002, English, 119, Richard Hatem (screenplay)  John A. Keel (novel), Mark Pellington, 6.5, PG-13, tt0265349, 59227, Drama  Horror  Mystery, 3 wins.
Hart's War, 2002, 15 Feb 2002, English, 125, John Katzenbach (novel)  Billy Ray (screenplay)  Terry George (screenplay), Gregory Hoblit, 6.3, R, tt0251114, 40495, Drama  War, 1 win.
Orange County, 2002, 11 Jan 2002, English, 82, Mike White, Jake Kasdan, 6.2, PG-13, tt0273923, 39671, Comedy  Drama, 2 nominations.
Collateral Damage, 2002, 8 Feb 2002, English, 108, Ronald Roose (story)  David Griffiths (story)  Peter Griffiths (story)  David Griffiths (screenplay)  Peter Griffiths (screenplay), Andrew Davis, 5.4, R, tt0233469, 56056, Action  Drama  Thriller, N/A
The Four Feathers, 2002, 20 Sep 2002, English, 132, A.E.W. Mason (novel)  Michael Schiffer (screenplay)  Hossein Amini (screenplay), Shekhar Kapur, 6.5, PG-13, tt0240510, 26403, Adventure  Drama  Romance, N/A
The Master of Disguise, 2002, 2 Aug 2002, English, 80, Dana Carvey  Harris Goldberg, Perry Andelin Blake, 3.3, PG, tt0295427, 16933, Comedy  Family, 3 nominations.
