The Mummy Returns, 2001, 4 May 2001, English, 130, Stephen Sommers, Stephen Sommers, 6.3, PG-13, tt0209163, 224343, Action  Adventure  Fantasy, 4 wins & 13 nominations.
Moulin Rouge!, 2001, 1 Jun 2001, English, 127, Baz Luhrmann  Craig Pearce, Baz Luhrmann, 7.7, PG-13, tt0203009, 205418, Drama  Musical  Romance, Won 2 Oscars. Another 85 wins & 112 nominations.
Monsters  Inc., 2001, 2 Nov 2001, English, 92, Pete Docter (original story by)  Jill Culton (original story by)  Jeff Pidgeon (original story by)  Ralph Eggleston (original story by)  Andrew Stanton (screenplay)  Daniel Gerson (screenplay)  Robert L. Baird (additional screenplay material)  Rhett Reese (additional screenplay material)  Jonathan Roberts (additional screenplay material), Pete Docter  David Silverman  Lee Unkrich, 8.1, G, tt0198781, 473924, Animation  Adventure  Comedy, Won 1 Oscar. Another 16 wins & 34 nominations.
Shrek, 2001, 18 May 2001, English, 90, William Steig (book)  Ted Elliott (screenplay)  Terry Rossio (screenplay)  Joe Stillman (screenplay)  Roger S.H. Schulman (screenplay)  Cody Cameron (additional dialogue)  Chris Miller (additional dialogue)  Conrad Vernon (additional dialogue), Andrew Adamson  Vicky Jenson, 7.9, PG, tt0126029, 400613, Animation  Adventure  Comedy, Won 1 Oscar. Another 34 wins & 50 nominations.
Amélie, 2001, 8 Feb 2002, French, 122, Guillaume Laurant (scenario)  Jean-Pierre Jeunet (scenario)  Guillaume Laurant (dialogue), Jean-Pierre Jeunet, 8.4, R, tt0211915, 458901, Comedy  Romance, Nominated for 5 Oscars. Another 58 wins & 60 nominations.
Ocean's Eleven, 2001, 7 Dec 2001, English, 116, George Clayton Johnson  Jack Golden Russell  Harry Brown  Charles Lederer  Ted Griffin (screenplay), Steven Soderbergh, 7.8, PG-13, tt0240772, 349373, Crime  Thriller, 4 wins & 18 nominations.
Training Day, 2001, 5 Oct 2001, English, 122, David Ayer, Antoine Fuqua, 7.7, R, tt0139654, 271429, Crime  Drama  Thriller, Won 1 Oscar. Another 17 wins & 17 nominations.
Planet of the Apes, 2001, 27 Jul 2001, English, 119, Pierre Boulle (novel)  William Broyles Jr. (screenplay)  Lawrence Konner (screenplay)  Mark Rosenthal (screenplay), Tim Burton, 5.7, PG-13, tt0133152, 165100, Action  Adventure  Sci-Fi, Nominated for 2 BAFTA Film Awards. Another 9 wins & 22 nominations.
A.I. Artificial Intelligence, 2001, 29 Jun 2001, English, 146, Brian Aldiss (short story "Supertoys Last All Summer Long")  Ian Watson (screen story)  Steven Spielberg (screenplay), Steven Spielberg, 7.1, PG-13, tt0212720, 214634, Adventure  Drama  Sci-Fi, Nominated for 2 Oscars. Another 16 wins & 52 nominations.
Hannibal, 2001, 9 Feb 2001, English, 131, Thomas Harris (novel)  David Mamet (screenplay)  Steven Zaillian (screenplay), Ridley Scott, 6.7, R, tt0212985, 189952, Crime  Drama  Thriller, 7 wins & 14 nominations.
Spy Kids, 2001, 30 Mar 2001, English, 88, Robert Rodriguez, Robert Rodriguez, 5.4, PG, tt0227538, 74219, Action  Adventure  Comedy, 2 wins & 10 nominations.
The Royal Tenenbaums, 2001, 4 Jan 2002, English, 110, Wes Anderson  Owen Wilson, Wes Anderson, 7.6, R, tt0265666, 186878, Comedy  Drama, Nominated for 1 Oscar. Another 11 wins & 39 nominations.
Bridget Jones's Diary, 2001, 13 Apr 2001, English, 97, Helen Fielding (novel)  Helen Fielding (screenplay)  Andrew Davies (screenplay)  Richard Curtis (screenplay), Sharon Maguire, 6.7, R, tt0243155, 149348, Comedy  Drama  Romance, Nominated for 1 Oscar. Another 9 wins & 30 nominations.
Legally Blonde, 2001, 13 Jul 2001, English, 96, Amanda Brown (novel)  Karen McCullah (screenplay)  Kirsten Smith (screenplay), Robert Luketic, 6.2, PG-13, tt0250494, 109919, Comedy  Romance, Nominated for 2 Golden Globes. Another 6 wins & 10 nominations.
Harry Potter and the Sorcerer's Stone, 2001, 16 Nov 2001, English, 152, J.K. Rowling (novel)  Steve Kloves (screenplay), Chris Columbus, 7.5, PG, tt0241527, 382400, Adventure  Family  Fantasy, Nominated for 3 Oscars. Another 15 wins & 59 nominations.
Wet Hot American Summer, 2001, 11 Apr 2002, English, 97, Michael Showalter  David Wain, David Wain, 6.7, R, tt0243655, 23293, Comedy  Romance, 1 nomination.
The Fast and the Furious, 2001, 22 Jun 2001, English, 106, Ken Li (magazine article "Racer X")  Gary Scott Thompson (screen story)  Gary Scott Thompson (screenplay)  Erik Bergquist (screenplay)  David Ayer (screenplay), Rob Cohen, 6.6, PG-13, tt0232500, 228584, Action  Crime  Thriller, 9 wins & 12 nominations.
Joe Dirt, 2001, 11 Apr 2001, English, 91, David Spade  Fred Wolf, Dennie Gordon, 5.9, PG-13, tt0245686, 36260, Adventure  Comedy  Drama, 1 nomination.
Donnie Darko, 2001, 30 Jan 2002, English, 113, Richard Kelly, Richard Kelly, 8.1, R, tt0246578, 504258, Drama  Mystery  Sci-Fi, 11 wins & 13 nominations.
Making 'Snatch', 2001, 3 Jul 2001, English, 25, N/A, Martin Herring  Janet Knipe, 7.3, N/A, tt1388353, 29, Documentary  Short, N/A
Pearl Harbor, 2001, 25 May 2001, English, 183, Randall Wallace, Michael Bay, 6.0, PG-13, tt0213149, 225835, Action  Drama  Romance, Won 1 Oscar. Another 10 wins & 41 nominations.
Jurassic Park III, 2001, 18 Jul 2001, English, 92, Michael Crichton (characters)  Peter Buchman  Alexander Payne  Jim Taylor, Joe Johnston, 5.9, PG-13, tt0163025, 174009, Action  Adventure  Sci-Fi, 5 wins & 9 nominations.
Blow, 2001, 6 Apr 2001, English, 124, Bruce Porter (book)  David McKenna (screenplay)  Nick Cassavetes (screenplay), Ted Demme, 7.6, R, tt0221027, 177832, Biography  Crime  Drama, 1 win & 5 nominations.
A Knight's Tale, 2001, 11 May 2001, English, 132, Brian Helgeland, Brian Helgeland, 6.9, PG-13, tt0183790, 123872, Action  Adventure  Romance, 4 wins & 10 nominations.
Not Another Teen Movie, 2001, 14 Dec 2001, English, 89, Mike Bender  Adam Jay Epstein  Andrew Jacobson  Phil Beauman  Buddy Johnson, Joel Gallen, 5.7, R, tt0277371, 73684, Comedy, 5 nominations.
Zoolander, 2001, 28 Sep 2001, English, 89, Drake Sather (character Derek Zoolander)  Ben Stiller (character Derek Zoolander)  Drake Sather (story)  Ben Stiller (story)  Drake Sather (screenplay)  Ben Stiller (screenplay)  John Hamburg (screenplay), Ben Stiller, 6.6, PG-13, tt0196229, 169061, Comedy, 1 win & 9 nominations.
The Mummy Returns, 2001, 4 May 2001, English, 130, Stephen Sommers, Stephen Sommers, 6.3, PG-13, tt0209163, 224343, Action  Adventure  Fantasy, 4 wins & 13 nominations.
Moulin Rouge!, 2001, 1 Jun 2001, English, 127, Baz Luhrmann  Craig Pearce, Baz Luhrmann, 7.7, PG-13, tt0203009, 205418, Drama  Musical  Romance, Won 2 Oscars. Another 85 wins & 112 nominations.
Monsters  Inc., 2001, 2 Nov 2001, English, 92, Pete Docter (original story by)  Jill Culton (original story by)  Jeff Pidgeon (original story by)  Ralph Eggleston (original story by)  Andrew Stanton (screenplay)  Daniel Gerson (screenplay)  Robert L. Baird (additional screenplay material)  Rhett Reese (additional screenplay material)  Jonathan Roberts (additional screenplay material), Pete Docter  David Silverman  Lee Unkrich, 8.1, G, tt0198781, 473924, Animation  Adventure  Comedy, Won 1 Oscar. Another 16 wins & 34 nominations.
Shrek, 2001, 18 May 2001, English, 90, William Steig (book)  Ted Elliott (screenplay)  Terry Rossio (screenplay)  Joe Stillman (screenplay)  Roger S.H. Schulman (screenplay)  Cody Cameron (additional dialogue)  Chris Miller (additional dialogue)  Conrad Vernon (additional dialogue), Andrew Adamson  Vicky Jenson, 7.9, PG, tt0126029, 400613, Animation  Adventure  Comedy, Won 1 Oscar. Another 34 wins & 50 nominations.
Amélie, 2001, 8 Feb 2002, French, 122, Guillaume Laurant (scenario)  Jean-Pierre Jeunet (scenario)  Guillaume Laurant (dialogue), Jean-Pierre Jeunet, 8.4, R, tt0211915, 458901, Comedy  Romance, Nominated for 5 Oscars. Another 58 wins & 60 nominations.
Ocean's Eleven, 2001, 7 Dec 2001, English, 116, George Clayton Johnson  Jack Golden Russell  Harry Brown  Charles Lederer  Ted Griffin (screenplay), Steven Soderbergh, 7.8, PG-13, tt0240772, 349373, Crime  Thriller, 4 wins & 18 nominations.
Training Day, 2001, 5 Oct 2001, English, 122, David Ayer, Antoine Fuqua, 7.7, R, tt0139654, 271429, Crime  Drama  Thriller, Won 1 Oscar. Another 17 wins & 17 nominations.
Planet of the Apes, 2001, 27 Jul 2001, English, 119, Pierre Boulle (novel)  William Broyles Jr. (screenplay)  Lawrence Konner (screenplay)  Mark Rosenthal (screenplay), Tim Burton, 5.7, PG-13, tt0133152, 165100, Action  Adventure  Sci-Fi, Nominated for 2 BAFTA Film Awards. Another 9 wins & 22 nominations.
A.I. Artificial Intelligence, 2001, 29 Jun 2001, English, 146, Brian Aldiss (short story "Supertoys Last All Summer Long")  Ian Watson (screen story)  Steven Spielberg (screenplay), Steven Spielberg, 7.1, PG-13, tt0212720, 214634, Adventure  Drama  Sci-Fi, Nominated for 2 Oscars. Another 16 wins & 52 nominations.
Hannibal, 2001, 9 Feb 2001, English, 131, Thomas Harris (novel)  David Mamet (screenplay)  Steven Zaillian (screenplay), Ridley Scott, 6.7, R, tt0212985, 189952, Crime  Drama  Thriller, 7 wins & 14 nominations.
Spy Kids, 2001, 30 Mar 2001, English, 88, Robert Rodriguez, Robert Rodriguez, 5.4, PG, tt0227538, 74219, Action  Adventure  Comedy, 2 wins & 10 nominations.
The Royal Tenenbaums, 2001, 4 Jan 2002, English, 110, Wes Anderson  Owen Wilson, Wes Anderson, 7.6, R, tt0265666, 186878, Comedy  Drama, Nominated for 1 Oscar. Another 11 wins & 39 nominations.
Bridget Jones's Diary, 2001, 13 Apr 2001, English, 97, Helen Fielding (novel)  Helen Fielding (screenplay)  Andrew Davies (screenplay)  Richard Curtis (screenplay), Sharon Maguire, 6.7, R, tt0243155, 149348, Comedy  Drama  Romance, Nominated for 1 Oscar. Another 9 wins & 30 nominations.
The Princess Diaries, 2001, 3 Aug 2001, English, 115, Meg Cabot (novel)  Gina Wendkos (screenplay), Garry Marshall, 6.2, G, tt0247638, 78444, Comedy  Family  Romance, 2 wins & 11 nominations.
Spy Game, 2001, 21 Nov 2001, English, 126, Michael Frost Beckner (story)  Michael Frost Beckner (screenplay)  David Arata (screenplay), Tony Scott, 7.0, R, tt0266987, 111478, Action  Crime  Thriller, 3 nominations.
Pootie Tang, 2001, 29 Jun 2001, English, 81, Louis C.K., Louis C.K., 5.1, PG-13, tt0258038, 10506, Comedy  Musical  Adventure, N/A
The Others, 2001, 10 Aug 2001, English, 104, Alejandro Amenábar, Alejandro Amenábar, 7.6, PG-13, tt0230600, 239806, Horror  Mystery  Thriller, Nominated for 1 Golden Globe. Another 28 wins & 46 nominations.
Jeepers Creepers, 2001, 31 Aug 2001, English, 90, Victor Salva, Victor Salva, 6.1, R, tt0263488, 75501, Horror, 3 wins & 4 nominations.
Shallow Hal, 2001, 9 Nov 2001, English, 114, Sean Moynihan  Peter Farrelly  Bobby Farrelly, Bobby Farrelly  Peter Farrelly, 5.9, PG-13, tt0256380, 100515, Comedy  Drama  Fantasy, 3 nominations.
Scary Movie 2, 2001, 4 Jul 2001, English, 83, Shawn Wayans (characters)  Marlon Wayans (characters)  Buddy Johnson (characters)  Phil Beauman (characters)  Jason Friedberg (characters)  Aaron Seltzer (characters)  Shawn Wayans  Marlon Wayans  Alyson Fouse  Greg Grabianski  Dave Polsky  Michael Anthony Snowden  Craig Wayans, Keenen Ivory Wayans, 5.2, R, tt0257106, 106036, Comedy, 2 wins & 2 nominations.
Enemy at the Gates, 2001, 16 Mar 2001, English, 131, Jean-Jacques Annaud  Alain Godard, Jean-Jacques Annaud, 7.6, R, tt0215750, 165694, Drama  History  Romance, 6 nominations.
Atlantis: The Lost Empire, 2001, 15 Jun 2001, English, 95, Tab Murphy (screenplay)  Kirk Wise (story)  Gary Trousdale (story)  Joss Whedon (story)  Bryce Zabel (story)  Jackie Zabel (story)  Tab Murphy (story)  David Reynolds (additional screenplay material), Gary Trousdale  Kirk Wise, 6.8, PG, tt0230011, 60837, Animation  Adventure  Family, 1 win & 15 nominations.
S.P.I.T.: Squeegee Punks in Traffic, 2001, 21 Dec 2001, English, 80, N/A, Daniel Cross, 6.8, N/A, tt0307398, 52, Documentary, N/A
Vanilla Sky, 2001, 14 Dec 2001, English, 136, Alejandro Amenábar (film "Abre Los Ojos")  Mateo Gil (film "Abre Los Ojos")  Cameron Crowe (screenplay), Cameron Crowe, 6.9, R, tt0259711, 189840, Fantasy  Mystery  Romance, Nominated for 1 Oscar. Another 6 wins & 20 nominations.
Evolution, 2001, 8 Jun 2001, English, 101, Don Jakoby (story)  David Diamond (screenplay)  David Weissman (screenplay)  Don Jakoby (screenplay), Ivan Reitman, 6.0, PG-13, tt0251075, 93576, Comedy  Sci-Fi, N/A
13 Ghosts: The Magic of Illusion-O, 2001, N/A, English, 8, N/A, Jeffrey Schwarz, 5.7, N/A, tt0305157, 41, Documentary  Horror  Short, N/A
American Pie 2, 2001, 10 Aug 2001, English, 108, Adam Herz (characters)  David H. Steinberg (story)  Adam Herz (story)  Adam Herz (screenplay), J.B. Rogers, 6.4, R, tt0252866, 180722, Comedy  Romance, 8 wins & 3 nominations.
Ali, 2001, 25 Dec 2001, English, 157, Gregory Allen Howard (story)  Stephen J. Rivele (screenplay)  Christopher Wilkinson (screenplay)  Eric Roth (screenplay)  Michael Mann (screenplay), Michael Mann, 6.7, R, tt0248667, 72139, Biography  Drama  Sport, Nominated for 2 Oscars. Another 12 wins & 22 nominations.
Crème glacée  chocolat et autres consolations, 2001, 31 Aug 2001, French, 97, Julie Hivon, Julie Hivon, 6.7, G, tt0291117, 104, Drama  Comedy  Romance, 1 nomination.
Lara Croft: Tomb Raider, 2001, 15 Jun 2001, English, 100, Sara B. Cooper (story)  Mike Werb (story)  Michael Colleary (story)  Simon West (adaptation)  Patrick Massett (screenplay)  John Zinman (screenplay), Simon West, 5.7, PG-13, tt0146316, 140756, Action  Adventure  Fantasy, 3 wins & 12 nominations.
From Hell, 2001, 19 Oct 2001, English, 122, Alan Moore (graphic novel)  Eddie Campbell (graphic novel)  Terry Hayes (screenplay)  Rafael Yglesias (screenplay), Albert Hughes  Allen Hughes, 6.8, R, tt0120681, 113712, Horror  Mystery  Thriller, 8 nominations.
Ghost World, 2001, 18 Oct 2001, English, 111, Daniel Clowes (comic book)  Daniel Clowes  Terry Zwigoff, Terry Zwigoff, 7.5, R, tt0162346, 88682, Comedy  Drama, Nominated for 1 Oscar. Another 37 wins & 41 nominations.
Joy Ride, 2001, 5 Oct 2001, English, 97, Clay Tarver  J.J. Abrams, John Dahl, 6.6, R, tt0206314, 49226, Mystery  Thriller, 1 nomination.
Jay and Silent Bob Strike Back, 2001, 24 Aug 2001, English, 104, Kevin Smith (characters)  Kevin Smith, Kevin Smith, 6.9, R, tt0261392, 119543, Comedy, 1 nomination.
Valentine, 2001, 2 Feb 2001, English, 96, Tom Savage (novel)  Donna Powers (screenplay)  Wayne Powers (screenplay)  Gretchen J. Berg (screenplay)  Aaron Harberts (screenplay), Jamie Blanks, 4.6, R, tt0242998, 19266, Horror  Thriller, 1 win.
Swordfish, 2001, 8 Jun 2001, English, 99, Skip Woods, Dominic Sena, 6.5, R, tt0244244, 145326, Action  Crime  Thriller, 4 wins & 6 nominations.
Bully, 2001, 12 Dec 2001, English, 115, Jim Schutze (book)  David McKenna (screenplay)  Roger Pullis (screenplay), Larry Clark, 7.0, R, tt0242193, 27582, Crime  Drama, 3 wins & 1 nomination.
Original Sin, 2001, 3 Aug 2001, English, 116, Cornell Woolrich (novel)  Michael Cristofer (screenplay), Michael Cristofer, 6.0, R, tt0218922, 41184, Drama  Mystery  Romance, 1 nomination.
K-PAX, 2001, 26 Oct 2001, English, 120, Gene Brewer (novel)  Charles Leavitt (screenplay), Iain Softley, 7.4, PG-13, tt0272152, 132824, Drama  Sci-Fi, 2 nominations.
The Wedding Planner, 2001, 26 Jan 2001, English, 103, Pamela Falk  Michael Ellis, Adam Shankman, 5.2, PG-13, tt0209475, 54469, Comedy  Romance, 1 win & 4 nominations.
The Gift, 2001, N/A, N/A, N/A, Dominique Luchart, Dominique Luchart, 5.2, N/A, tt0293182, 20, Sci-Fi, N/A
What's the Worst That Could Happen?, 2001, 1 Jun 2001, English, 94, Donald E. Westlake (novel)  Matthew Chapman (screenplay), Sam Weisman, 5.4, PG-13, tt0161083, 11503, Comedy  Crime, N/A
The Last Castle, 2001, 19 Oct 2001, English, 131, David Scarpa (story)  David Scarpa (screenplay)  Graham Yost (screenplay), Rod Lurie, 6.9, R, tt0272020, 52265, Action  Drama  Thriller, 1 win & 3 nominations.
Bubble Boy, 2001, 24 Aug 2001, English, 84, Cinco Paul  Ken Daurio, Blair Hayes, 5.6, PG-13, tt0258470, 23273, Adventure  Biography  Comedy, N/A
Behind Enemy Lines, 2001, 30 Nov 2001, English, 106, Jim Thomas (story)  John Thomas (story)  David Veloz (screenplay)  Zak Penn (screenplay), John Moore, 6.4, PG-13, tt0159273, 79492, Action  War  Drama, 1 win & 2 nominations.
Waking Life, 2001, 7 Mar 2002, English, 99, Richard Linklater, Richard Linklater, 7.8, R, tt0243017, 43426, Animation  Drama  Fantasy, 5 wins & 17 nominations.
How High, 2001, 21 Dec 2001, English, 93, Dustin Lee Abraham, Jesse Dylan, 6.2, R, tt0278488, 37848, Comedy, N/A
The Score, 2001, 13 Jul 2001, English, 124, Daniel E. Taylor (story)  Kario Salem (story)  Kario Salem (screenplay)  Lem Dobbs (screenplay)  Scott Marshall Smith (screenplay), Frank Oz, 6.8, R, tt0227445, 94289, Action  Crime  Romance, 1 win & 1 nomination.
Serendipity, 2001, 5 Oct 2001, English, 90, Marc Klein, Peter Chelsom, 6.9, PG-13, tt0240890, 77493, Comedy  Romance, 3 nominations.
Rock Star, 2001, 7 Sep 2001, English, 105, John Stockwell, Stephen Herek, 6.2, R, tt0202470, 31637, Comedy  Drama  Music, 1 nomination.
Rat Race, 2001, 17 Aug 2001, English, 112, Andy Breckman, Jerry Zucker, 6.4, PG-13, tt0250687, 87672, Adventure  Comedy, 1 nomination.
Brother, 2001, 1 Oct 2001, N/A, 90, N/A, Yan Yan Mak, 6.6, N/A, tt0279831, 54, Drama, 5 wins & 5 nominations.
Rush Hour 2, 2001, 3 Aug 2001, English, 90, Ross LaManna (characters)  Jeff Nathanson, Brett Ratner, 6.6, PG-13, tt0266915, 143467, Action  Comedy  Crime, 10 wins & 19 nominations.
Texas Rangers, 2001, 30 Nov 2001, English, 90, George Durham (book)  Scott Busby  Martin Copeland, Steve Miner, 5.2, PG-13, tt0193560, 4462, Action  Adventure  Drama, N/A
Osmosis Jones, 2001, 10 Aug 2001, English, 95, Marc Hyman, Bobby Farrelly  Peter Farrelly, 6.2, PG, tt0181739, 22847, Animation  Action  Adventure, 1 win & 7 nominations.
Life as a House, 2001, 9 Nov 2001, English, 125, Mark Andrus, Irwin Winkler, 7.5, R, tt0264796, 37382, Drama, Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.
Heartbreakers, 2001, 23 Mar 2001, English, 123, Robert Dunn  Paul Guay  Stephen Mazur, David Mirkin, 6.2, PG-13, tt0125022, 41359, Comedy  Crime  Romance, 2 nominations.
Don't Say a Word, 2001, 28 Sep 2001, English, 113, Andrew Klavan (novel)  Anthony Peckham (screenplay)  Patrick Smith Kelly (screenplay), Gary Fleder, 6.3, R, tt0260866, 37331, Crime  Thriller, 1 nomination.
The Man Who Wasn't There, 2001, 26 Oct 2001, English, 116, Joel Coen  Ethan Coen, Joel Coen  Ethan Coen, 7.6, R, tt0243133, 78573, Crime  Drama, Nominated for 1 Oscar. Another 28 wins & 36 nominations.
Euro Angels Hardball 11: Analholics, 2001, 24 Jan 2001, English, 140, N/A, Christoph Clark, N/A, X, tt0325329, N/A, Adult, N/A
Crazy/Beautiful, 2001, 29 Jun 2001, English, 99, Phil Hay  Matt Manfredi, John Stockwell, 6.5, PG-13, tt0250224, 20295, Drama  Romance, 4 nominations.
Baby Boy, 2001, 27 Jun 2001, English, 130, John Singleton, John Singleton, 6.4, R, tt0255819, 8408, Comedy  Crime  Drama, 1 win & 14 nominations.
Lagaan: Once Upon a Time in India, 2001, 8 May 2002, Hindi, 224, Ashutosh Gowariker (story)  Ashutosh Gowariker (screenplay)  Kumar Dave (screenplay)  Sanjay Dayma (screenplay)  K.P. Saxena (dialogue), Ashutosh Gowariker, 8.2, PG, tt0169102, 54070, Adventure  Drama  Musical, Nominated for 1 Oscar. Another 44 wins & 19 nominations.
The Mexican, 2001, 2 Mar 2001, English, 123, J.H. Wyman, Gore Verbinski, 6.1, R, tt0236493, 80014, Adventure  Comedy  Crime, 3 wins & 1 nomination.
Iris, 2001, 18 Jan 2002, English, 91, John Bayley (books)  Richard Eyre (screenplay)  Charles Wood (screenplay), Richard Eyre, 7.1, R, tt0280778, 13809, Biography  Drama  Romance, Won 1 Oscar. Another 14 wins & 26 nominations.
Sugar and Spice, 2001, 19 Jun 2001, N/A, 10, Tania Trepanier, Tania Trepanier, 6.6, N/A, tt0274912, 7, Short, N/A
Final Fantasy: The Spirits Within, 2001, 11 Jul 2001, English, 106, Hironobu Sakaguchi (story)  Al Reinert  Jeff Vintar  Jack Fletcher (additional dialogue)  Ramin Mebdy (Farsi adaptation), Hironobu Sakaguchi  Motonori Sakakibara, 6.4, PG-13, tt0173840, 68585, Animation  Action  Adventure, 1 win & 6 nominations.
The Devil's Backbone, 2001, 20 Apr 2001, Spanish, 106, Guillermo del Toro  Antonio Trashorras  David Muñoz, Guillermo del Toro, 7.5, R, tt0256009, 42188, Drama  Horror, 6 wins & 7 nominations.
Josie and the Pussycats, 2001, 11 Apr 2001, English, 98, Deborah Kaplan  Harry Elfont  Richard Goldwater (characters)  Dan DeCarlo (characters)  John L. Goldwater (characters), Harry Elfont  Deborah Kaplan, 5.3, PG-13, tt0236348, 17925, Comedy  Music, 5 nominations.
Hedwig and the Angry Inch, 2001, 27 Jul 2001, English, 95, John Cameron Mitchell (book)  Stephen Trask (book)  John Cameron Mitchell (screenplay), John Cameron Mitchell, 7.8, R, tt0248845, 24548, Comedy  Drama  Music, Nominated for 1 Golden Globe. Another 29 wins & 30 nominations.
Along Came a Spider, 2001, 6 Apr 2001, English, 104, James Patterson (novel)  Marc Moss (screenplay), Lee Tamahori, 6.3, R, tt0164334, 54320, Action  Crime  Mystery, 1 win & 1 nomination.
Prozac Nation, 2001, 13 Jun 2003, English, 95, Elizabeth Wurtzel (based on the book by)  Galt Niederhoffer (adaptation)  Frank Deasy (screenplay)  Larry Gross (screenplay), Erik Skjoldbjærg, 6.3, R, tt0236640, 12963, Drama, N/A
Bandits, 2001, 12 Oct 2001, English, 123, Harley Peyton, Barry Levinson, 6.6, PG-13, tt0219965, 53058, Comedy  Crime  Drama, Nominated for 2 Golden Globes. Another 4 wins & 5 nominations.
Someone Like You..., 2001, 30 Mar 2001, English, 97, Laura Zigman (novel)  Elizabeth Chandler (screenplay), Tony Goldwyn, 6.1, PG-13, tt0244970, 17912, Comedy  Romance, N/A
The Majestic, 2001, 21 Dec 2001, English, 152, Michael Sloane, Frank Darabont, 6.9, PG, tt0268995, 41697, Drama, 2 wins & 1 nomination.
Behind the Scenes: Finding Forrester, 2001, N/A, English, N/A, N/A, N/A, 8.0, N/A, tt0291749, 36, Documentary, N/A
The Glass House, 2001, 14 Sep 2001, English, 106, Wesley Strick, Daniel Sackheim, 5.8, PG-13, tt0221218, 23735, Thriller, 3 nominations.
Freddy Got Fingered, 2001, 20 Apr 2001, English, 87, Tom Green  Derek Harvie, Tom Green, 4.5, R, tt0240515, 37631, Comedy, 6 wins & 5 nominations.
Kate & Leopold, 2001, 25 Dec 2001, English, 118, Steven Rogers (story)  James Mangold (screenplay)  Steven Rogers (screenplay), James Mangold, 6.3, PG-13, tt0035423, 58204, Comedy  Fantasy  Romance, Nominated for 1 Oscar. Another 1 win & 4 nominations.
Antitrust, 2001, 12 Jan 2001, English, 109, Howard Franklin, Peter Howitt, 6.1, PG-13, tt0218817, 24418, Crime  Drama  Thriller, 2 wins & 3 nominations.
Jimmy Neutron: Boy Genius, 2001, 21 Dec 2001, English, 82, John A. Davis (story)  Steve Oedekerk (story)  John A. Davis (screenplay)  David N. Weiss (screenplay)  J. David Stem (screenplay)  Steve Oedekerk (screenplay)  Dan Schneider (contributing writer), John A. Davis, 6.0, G, tt0268397, 21361, Animation  Action  Adventure, Nominated for 1 Oscar. Another 5 nominations.
