Hot Shots!, 1991, 31 Jul 1991, English, 84, Jim Abrahams  Pat Proft, Jim Abrahams, 6.7, PG-13, tt0102059, 69748, Comedy, 1 win.
City Slickers, 1991, 7 Jun 1991, English, 113, Lowell Ganz  Babaloo Mandel, Ron Underwood, 6.7, PG-13, tt0101587, 36269, Comedy  Western, Won 1 Oscar. Another 7 wins & 6 nominations.
The Fisher King, 1991, 27 Sep 1991, English, 137, Richard LaGravenese, Terry Gilliam, 7.6, R, tt0101889, 57326, Comedy  Drama, Won 1 Oscar. Another 17 wins & 20 nominations.
The Doors, 1991, 1 Mar 1991, English, 140, Randall Jahnson  Oliver Stone, Oliver Stone, 7.2, R, tt0101761, 63022, Biography  Drama  Music, 3 nominations.
Father of the Bride, 1991, 20 Dec 1991, English, 105, Frances Goodrich (screenplay)  Albert Hackett (screenplay)  Nancy Meyers (screenplay)  Charles Shyer (screenplay), Charles Shyer, 6.4, PG, tt0101862, 50378, Comedy, 1 win & 4 nominations.
Teenage Mutant Ninja Turtles II: The Secret of the Ooze, 1991, 22 Mar 1991, English, 88, Kevin Eastman (based on characters created by)  Peter Laird (based on characters created by)  Todd W. Langen, Michael Pressman, 6.0, PG, tt0103060, 39390, Action  Adventure  Comedy, 3 wins & 1 nomination.
Naked Lunch, 1991, 24 Apr 1992, English, 115, William S. Burroughs (novel)  David Cronenberg, David Cronenberg, 7.1, R, tt0102511, 31263, Drama, 17 wins & 5 nominations.
The Commitments, 1991, 4 Oct 1991, English, 118, Roddy Doyle (novel)  Dick Clement (screenplay)  Ian La Frenais (screenplay)  Roddy Doyle (screenplay), Alan Parker, 7.5, R, tt0101605, 23373, Comedy  Drama  Music, Nominated for 1 Oscar. Another 10 wins & 7 nominations.
The Last Boy Scout, 1991, 13 Dec 1991, English, 105, Shane Black (story)  Greg Hicks (story)  Shane Black (screenplay), Tony Scott, 6.9, R, tt0102266, 69058, Action  Comedy  Crime, 2 nominations.
Toy Soldiers, 1991, 26 Apr 1991, English, 111, William P. Kennedy (novel)  Daniel Petrie Jr. (screenplay)  David Koepp (screenplay), Daniel Petrie Jr., 6.4, R, tt0103112, 14961, Action  Drama  Thriller, 1 nomination.
The Silence of the Lambs, 1991, 14 Feb 1991, English, 118, Thomas Harris (novel)  Ted Tally (screenplay), Jonathan Demme, 8.6, R, tt0102926, 732247, Drama  Thriller, Won 5 Oscars. Another 51 wins & 30 nominations.
Terminator 2: Judgment Day, 1991, 3 Jul 1991, English, 137, James Cameron  William Wisher Jr., James Cameron, 8.5, R, tt0103064, 628378, Action  Sci-Fi, Won 4 Oscars. Another 20 wins & 21 nominations.
Beauty and the Beast, 1991, 22 Nov 1991, English, 84, Linda Woolverton (animation screenplay)  Roger Allers (story)  Brenda Chapman (story)  Burny Mattinson (story)  Brian Pimental (story)  Joe Ranft (story)  Kelly Asbury (story)  Chris Sanders (story)  Kevin Harkey (story)  Bruce Woodside (story)  Robert Lence (story), Gary Trousdale  Kirk Wise, 8.0, G, tt0101414, 258025, Animation  Family  Fantasy, Won 2 Oscars. Another 22 wins & 20 nominations.
The Addams Family, 1991, 22 Nov 1991, English, 99, Charles Addams (characters)  Caroline Thompson  Larry Wilson, Barry Sonnenfeld, 6.8, PG-13, tt0101272, 85392, Comedy  Fantasy, Nominated for 1 Oscar. Another 4 wins & 15 nominations.
Robin Hood: Prince of Thieves, 1991, 14 Jun 1991, English, 143, Pen Densham (story)  Pen Densham (screenplay)  John Watson (screenplay), Kevin Reynolds, 6.9, PG-13, tt0102798, 131957, Action  Adventure  Drama, Nominated for 1 Oscar. Another 15 wins & 17 nominations.
Hook, 1991, 11 Dec 1991, English, 142, J.M. Barrie (books)  J.M. Barrie (play)  James V. Hart (screen story)  Nick Castle (screen story)  James V. Hart (screenplay)  Malia Scotch Marmo (screenplay), Steven Spielberg, 6.6, PG, tt0102057, 161823, Adventure  Comedy  Family, Nominated for 5 Oscars. Another 5 wins & 12 nominations.
Point Break, 1991, 12 Jul 1991, English, 122, Rick King (story)  W. Peter Iliff (story)  W. Peter Iliff (screenplay), Kathryn Bigelow, 7.2, R, tt0102685, 92525, Action  Crime  Thriller, 1 win & 2 nominations.
Boyz n the Hood, 1991, 12 Jul 1991, English, 112, John Singleton, John Singleton, 7.8, R, tt0101507, 81924, Crime  Drama, Nominated for 2 Oscars. Another 10 wins & 11 nominations.
Thelma & Louise, 1991, 24 May 1991, English, 130, Callie Khouri, Ridley Scott, 7.4, R, tt0103074, 89065, Adventure  Crime  Drama, Won 1 Oscar. Another 21 wins & 30 nominations.
My Girl, 1991, 27 Nov 1991, English, 102, Laurice Elehwany, Howard Zieff, 6.8, PG-13, tt0102492, 50207, Drama  Family  Romance, 2 wins & 4 nominations.
Fried Green Tomatoes, 1991, 24 Jan 1992, English, 130, Fannie Flagg (novel)  Fannie Flagg (screenplay)  Carol Sobieski (screenplay), Jon Avnet, 7.6, PG-13, tt0101921, 46711, Drama  Comedy, Nominated for 2 Oscars. Another 6 wins & 8 nominations.
Cape Fear, 1991, 15 Nov 1991, English, 128, John D. MacDonald (novel)  James R. Webb (earlier screenplay)  Wesley Strick (screenplay), Martin Scorsese, 7.3, R, tt0101540, 114450, Crime  Thriller, Nominated for 2 Oscars. Another 7 wins & 11 nominations.
Rush, 1991, 17 Jan 1992, English, 120, Kim Wozencraft (book)  Peter Dexter (screenplay), Lili Fini Zanuck, 6.7, R, tt0102820, 5419, Crime  Drama, Nominated for 1 Golden Globe. Another 2 wins & 3 nominations.
The Man in the Moon, 1991, 4 Oct 1991, English, 99, Jenny Wingfield, Robert Mulligan, 7.4, PG-13, tt0102388, 10941, Drama  Romance, 3 nominations.
JFK, 1991, 20 Dec 1991, English, 189, Oliver Stone (screenplay)  Zachary Sklar (screenplay)  Jim Garrison (book)  Jim Marrs (book), Oliver Stone, 8.0, R, tt0102138, 104460, Drama  History  Thriller, Won 2 Oscars. Another 13 wins & 23 nominations.
Sleeping with the Enemy, 1991, 8 Feb 1991, English, 99, Nancy Price (novel)  Ronald Bass (screenplay), Joseph Ruben, 6.1, R, tt0102945, 32197, Crime  Drama  Thriller, 1 win & 4 nominations.
What About Bob?, 1991, 17 May 1991, English, 99, Alvin Sargent (story)  Laura Ziskin (story)  Tom Schulman (screenplay), Frank Oz, 7.0, PG, tt0103241, 45624, Comedy, 2 wins & 1 nomination.
The Rocketeer, 1991, 21 Jun 1991, English, 108, Dave Stevens (graphic novel "The Rocketeer")  Danny Bilson (story)  Paul De Meo (story)  William Dear (story)  Danny Bilson (screenplay)  Paul De Meo (screenplay), Joe Johnston, 6.4, PG, tt0102803, 40644, Action  Adventure  Family, 1 win & 5 nominations.
My Own Private Idaho, 1991, 29 Sep 1991, English, 104, William Shakespeare (play)  Gus Van Sant, Gus Van Sant, 7.1, R, tt0102494, 33044, Drama  Romance, 13 wins & 4 nominations.
Hot Shots!, 1991, 31 Jul 1991, English, 84, Jim Abrahams  Pat Proft, Jim Abrahams, 6.7, PG-13, tt0102059, 69748, Comedy, 1 win.
City Slickers, 1991, 7 Jun 1991, English, 113, Lowell Ganz  Babaloo Mandel, Ron Underwood, 6.7, PG-13, tt0101587, 36269, Comedy  Western, Won 1 Oscar. Another 7 wins & 6 nominations.
The Fisher King, 1991, 27 Sep 1991, English, 137, Richard LaGravenese, Terry Gilliam, 7.6, R, tt0101889, 57326, Comedy  Drama, Won 1 Oscar. Another 17 wins & 20 nominations.
The Doors, 1991, 1 Mar 1991, English, 140, Randall Jahnson  Oliver Stone, Oliver Stone, 7.2, R, tt0101761, 63022, Biography  Drama  Music, 3 nominations.
Father of the Bride, 1991, 20 Dec 1991, English, 105, Frances Goodrich (screenplay)  Albert Hackett (screenplay)  Nancy Meyers (screenplay)  Charles Shyer (screenplay), Charles Shyer, 6.4, PG, tt0101862, 50378, Comedy, 1 win & 4 nominations.
Teenage Mutant Ninja Turtles II: The Secret of the Ooze, 1991, 22 Mar 1991, English, 88, Kevin Eastman (based on characters created by)  Peter Laird (based on characters created by)  Todd W. Langen, Michael Pressman, 6.0, PG, tt0103060, 39390, Action  Adventure  Comedy, 3 wins & 1 nomination.
Naked Lunch, 1991, 24 Apr 1992, English, 115, William S. Burroughs (novel)  David Cronenberg, David Cronenberg, 7.1, R, tt0102511, 31263, Drama, 17 wins & 5 nominations.
The Commitments, 1991, 4 Oct 1991, English, 118, Roddy Doyle (novel)  Dick Clement (screenplay)  Ian La Frenais (screenplay)  Roddy Doyle (screenplay), Alan Parker, 7.5, R, tt0101605, 23373, Comedy  Drama  Music, Nominated for 1 Oscar. Another 10 wins & 7 nominations.
The Last Boy Scout, 1991, 13 Dec 1991, English, 105, Shane Black (story)  Greg Hicks (story)  Shane Black (screenplay), Tony Scott, 6.9, R, tt0102266, 69058, Action  Comedy  Crime, 2 nominations.
Toy Soldiers, 1991, 26 Apr 1991, English, 111, William P. Kennedy (novel)  Daniel Petrie Jr. (screenplay)  David Koepp (screenplay), Daniel Petrie Jr., 6.4, R, tt0103112, 14961, Action  Drama  Thriller, 1 nomination.
New Jack City, 1991, 8 Mar 1991, English, 97, Thomas Lee Wright (story)  Thomas Lee Wright (screenplay)  Barry Michael Cooper (screenplay), Mario Van Peebles, 6.6, R, tt0102526, 20779, Action  Crime  Drama, 1 win & 3 nominations.
Backdraft, 1991, 24 May 1991, English, 137, Gregory Widen, Ron Howard, 6.7, R, tt0101393, 53113, Action  Crime  Drama, Nominated for 3 Oscars. Another 1 win & 3 nominations.
Harley Davidson and the Marlboro Man, 1991, 23 Aug 1991, English, 98, Don Michael Paul, Simon Wincer, 5.9, R, tt0102005, 12931, Action  Crime  Drama, N/A
Barton Fink, 1991, 21 Aug 1991, English, 116, Joel Coen  Ethan Coen, Joel Coen  Ethan Coen, 7.7, R, tt0101410, 79275, Drama  Mystery, Nominated for 3 Oscars. Another 14 wins & 10 nominations.
Star Trek VI: The Undiscovered Country, 1991, 6 Dec 1991, English, 113, Gene Roddenberry (television series "Star Trek")  Leonard Nimoy (story)  Lawrence Konner (story)  Mark Rosenthal (story)  Nicholas Meyer (screenplay)  Denny Martin Flinn (screenplay), Nicholas Meyer, 7.2, PG, tt0102975, 50046, Action  Adventure  Mystery, Nominated for 2 Oscars. Another 1 win & 5 nominations.
Double Impact, 1991, 9 Aug 1991, English, 110, Sheldon Lettich (screen story)  Jean-Claude Van Damme (screen story)  Steve Meerson (screen story)  Peter Krikes (screen story)  Sheldon Lettich (screenplay)  Jean-Claude Van Damme (screenplay), Sheldon Lettich, 5.4, R, tt0101764, 25080, Action  Comedy  Crime, 1 nomination.
Nothing But Trouble, 1991, 15 Feb 1991, English, 94, Peter Aykroyd (story)  Dan Aykroyd (screenplay), Dan Aykroyd, 4.8, PG-13, tt0102558, 16327, Comedy, 1 win & 6 nominations.
Return to the Blue Lagoon, 1991, 2 Aug 1991, English, 102, Henry De Vere Stacpoole (book)  Leslie Stevens (screenplay), William A. Graham, 5.0, PG-13, tt0102782, 12598, Adventure  Drama  Romance, 6 nominations.
Don't Tell Mom the Babysitter's Dead, 1991, 7 Jun 1991, English, 102, Neil Landau  Tara Ison, Stephen Herek, 6.0, PG-13, tt0101757, 19948, Comedy, 4 nominations.
The People Under the Stairs, 1991, 1 Nov 1991, English, 102, Wes Craven, Wes Craven, 6.3, R, tt0105121, 21136, Comedy  Horror  Mystery, 2 wins & 4 nominations.
Drop Dead Fred, 1991, 19 Apr 1991, English, 103, Elizabeth Livingston (story)  Carlos Davis  Anthony Fingleton, Ate de Jong, 5.7, PG-13, tt0101775, 20211, Comedy  Drama  Fantasy, N/A
Showdown in Little Tokyo, 1991, 23 Aug 1991, English, 79, Stephen Glantz  Caliope Brattlestreet, Mark L. Lester, 6.0, R, tt0102915, 10943, Action  Comedy  Crime, N/A
The Naked Gun 2½: The Smell of Fear, 1991, 28 Jun 1991, English, 85, Jim Abrahams (television series Police Squad)  David Zucker (television series "Police Squad")  Jerry Zucker (television series Police Squad)  David Zucker  Pat Proft, David Zucker, 6.8, PG-13, tt0102510, 73633, Comedy  Crime, 2 wins & 1 nomination.
Curly Sue, 1991, 25 Oct 1991, English, 101, John Hughes, John Hughes, 5.6, PG, tt0101635, 15183, Comedy  Drama  Family, 1 win.
Freddy's Dead: The Final Nightmare, 1991, 13 Sep 1991, English, 89, Wes Craven (characters)  Rachel Talalay (story)  Michael De Luca (screenplay), Rachel Talalay, 4.9, R, tt0101917, 26939, Comedy  Horror  Thriller, 3 nominations.
Career Opportunities, 1991, 29 Mar 1991, English, 83, John Hughes, Bryan Gordon, 5.8, PG-13, tt0101545, 6360, Comedy  Romance, N/A
Jungle Fever, 1991, 7 Jun 1991, English, 132, Spike Lee, Spike Lee, 6.5, R, tt0102175, 12375, Drama  Romance, 6 wins & 8 nominations.
Oscar, 1991, 26 Apr 1991, English, 109, Claude Magnier (play)  Michael Barrie (screenplay)  Jim Mulholland (screenplay), John Landis, 6.3, PG, tt0102603, 21316, Comedy  Crime, 3 nominations.
The Boys from St. Petri, 1991, 11 Oct 1991, Danish, 111, Bjarne Reuter  Søren Kragh-Jacobsen, Søren Kragh-Jacobsen, 7.0, N/A, tt0101772, 1038, Drama  War, 4 wins.
Not Without My Daughter, 1991, 11 Jan 1991, English, 116, Betty Mahmoody (book)  William Hoffer (book)  David W. Rintels (screenplay), Brian Gilbert, 6.1, PG-13, tt0102555, 8719, Drama  Thriller, 2 wins & 1 nomination.
King Ralph, 1991, 15 Feb 1991, English, 97, Emlyn Williams (novel)  David S. Ward (screenplay), David S. Ward, 5.1, PG, tt0102216, 11607, Comedy  Romance, N/A
Regarding Henry, 1991, 10 Jul 1991, English, 108, J.J. Abrams, Mike Nichols, 6.7, PG-13, tt0102768, 20944, Drama, 1 win & 2 nominations.
Night on Earth, 1991, 12 Dec 1991, English, 129, Jim Jarmusch, Jim Jarmusch, 7.8, R, tt0102536, 35550, Comedy  Drama, 1 win & 1 nomination.
Flight of the Intruder, 1991, 18 Jan 1991, English, 115, Stephen Coonts (novel)  Robert Dillon (screenplay)  David Shaber (screenplay), John Milius, 5.7, PG-13, tt0099587, 4357, Action  Romance  War, N/A
Bugsy, 1991, 20 Dec 1991, English, 136, James Toback  Dean Jennings (book), Barry Levinson, 6.8, R, tt0101516, 19772, Biography  Crime  Drama, Won 2 Oscars. Another 16 wins & 24 nominations.
Hudson Hawk, 1991, 24 May 1991, English, 100, Bruce Willis (story)  Robert Kraft (story)  Steven E. de Souza (screenplay)  Daniel Waters (screenplay), Michael Lehmann, 5.7, R, tt0102070, 40079, Action  Adventure  Comedy, 3 wins & 4 nominations.
The Prince of Tides, 1991, 25 Dec 1991, English, 132, Pat Conroy (novel)  Pat Conroy (screenplay)  Becky Johnston (screenplay), Barbra Streisand, 6.7, R, tt0102713, 11426, Drama, Nominated for 7 Oscars. Another 6 wins & 7 nominations.
Wild Hearts Can't Be Broken, 1991, 24 May 1991, English, 88, Matt Williams  Oley Sassone, Steve Miner, 7.2, G, tt0103262, 3548, Drama  Family  Romance, N/A
Shout, 1991, 4 Oct 1991, English, 89, Joe Gayton, Jeffrey Hornaday, 4.9, PG-13, tt0102913, 1450, Drama  Music  Romance, 3 nominations.
An American Tail: Fievel Goes West, 1991, 22 Nov 1991, English, 75, Flint Dille (screenplay)  Charles Swenson (story)  David Kirschner (creator), Phil Nibbelink  Simon Wells, 6.4, G, tt0101329, 14629, Animation  Adventure  Family, N/A
Necessary Roughness, 1991, 27 Sep 1991, English, 108, Rick Natkin  David Fuller, Stan Dragoti, 6.0, PG-13, tt0102517, 7633, Comedy  Sport, N/A
Stone Cold, 1991, 17 May 1991, English, 92, Walter Doniger, Craig R. Baxley, 5.8, R, tt0102984, 4373, Action  Crime  Drama, 1 nomination.
Kickboxer 2: The Road Back, 1991, 14 Jun 1991, English, 89, Mark DiSalle (characters)  Jean-Claude Van Damme (characters)  David S. Goyer, Albert Pyun, 4.3, R, tt0102202, 3882, Action  Sport  Thriller, N/A
Child's Play 3, 1991, 30 Aug 1991, English, 90, Don Mancini (characters)  Don Mancini, Jack Bender, 4.9, R, tt0103956, 21866, Horror  Thriller, 1 win & 3 nominations.
Frankie and Johnny, 1991, 11 Oct 1991, English, 118, Terrence McNally (play)  Terrence McNally (screenplay), Garry Marshall, 6.7, R, tt0101912, 20344, Comedy  Drama  Romance, Nominated for 1 Golden Globe. Another 5 wins.
The Five Heartbeats, 1991, 29 Mar 1991, English, 121, Robert Townsend  Keenen Ivory Wayans, Robert Townsend, 7.5, R, tt0101891, 2325, Drama  Music, 1 win.
Slacker, 1991, 5 Jul 1991, English, 97, Richard Linklater, Richard Linklater, 7.1, R, tt0102943, 13411, Comedy  Drama, 1 win & 3 nominations.
Ricochet, 1991, 4 Oct 1991, English, 102, Fred Dekker (story)  Menno Meyjes (story)  Steven E. de Souza (screenplay), Russell Mulcahy, 6.1, R, tt0102789, 11695, Action  Crime  Thriller, N/A
Dead Again, 1991, 30 Aug 1991, English, 107, Scott Frank, Kenneth Branagh, 7.0, R, tt0101669, 20667, Fantasy  Mystery  Thriller, Nominated for 1 Golden Globe. Another 1 win & 4 nominations.
Highlander II: The Quickening, 1991, 1 Nov 1991, English, 91, Gregory Widen (characters)  Brian Clemens (story)  William N. Panzer (story)  Peter Bellwood (screenplay), Russell Mulcahy, 4.0, R, tt0102034, 33411, Action  Adventure  Comedy, N/A
Problem Child 2, 1991, 3 Jul 1991, English, 90, Scott Alexander (characters)  Larry Karaszewski (characters)  Scott Alexander  Larry Karaszewski, Brian Levant, 4.4, PG-13, tt0102719, 15480, Comedy  Family, 3 nominations.
White Fang, 1991, 18 Jan 1991, English, 107, Jack London (novel)  Jeanne Rosenberg (screenplay)  Nick Thiel (screenplay)  David Fallon (screenplay), Randal Kleiser, 6.6, PG, tt0103247, 14576, Adventure  Drama, 1 win.
Doc Hollywood, 1991, 2 Aug 1991, English, 104, Neil B. Shulman (book)  Laurian Leggett (adaptation)  Jeffrey Price (screenplay)  Peter S. Seaman (screenplay)  Daniel Pyne (screenplay), Michael Caton-Jones, 6.1, PG-13, tt0101745, 23987, Comedy  Drama  Romance, N/A
Out for Justice, 1991, 12 Apr 1991, English, 91, David Lee Henry, John Flynn, 6.0, R, tt0102614, 15059, Action  Crime  Drama, N/A
Soapdish, 1991, 31 May 1991, English, 97, Robert Harling (story)  Robert Harling (screenplay)  Andrew Bergman (screenplay), Michael Hoffman, 6.5, PG-13, tt0102951, 10601, Comedy  Romance, N/A
Dogfight, 1991, 4 Oct 1991, English, 94, Bob Comfort, Nancy Savoca, 7.5, R, tt0101748, 5815, Drama  Romance  War, N/A
Ernest Scared Stupid, 1991, 11 Oct 1991, English, 91, John R. Cherry III (story)  Coke Sams (story)  Charles Gale (screenplay)  Coke Sams (screenplay), John R. Cherry III, 5.7, PG, tt0101821, 7782, Comedy  Family  Fantasy, N/A
L.A. Story, 1991, 8 Feb 1991, English, 95, Steve Martin, Mick Jackson, 6.7, PG-13, tt0102250, 24092, Comedy  Drama  Fantasy, N/A
Suburban Commando, 1991, 4 Oct 1991, English, 90, Frank A. Cappello, Burt Kennedy, 4.2, PG, tt0103003, 6911, Action  Comedy  Family, N/A
Pure Luck, 1991, 9 Aug 1991, English, 96, Francis Veber (film La Chevre)  Herschel Weingrod (screenplay)  Timothy Harris (screenplay), Nadia Tass, 5.6, PG, tt0102729, 4815, Comedy  Crime  Mystery, N/A
Defending Your Life, 1991, 22 Mar 1991, English, 112, Albert Brooks, Albert Brooks, 7.2, PG, tt0101698, 12301, Comedy  Drama  Fantasy, 4 nominations.
Popcorn, 1991, 1 Feb 1991, English, 91, Mitchell Smith (story)  Alan Ormsby (screenplay), Mark Herrier  Alan Ormsby, 5.6, R, tt0102690, 2066, Comedy  Horror, N/A
Switch, 1991, 10 May 1991, English, 103, Blake Edwards, Blake Edwards, 5.7, R, tt0103016, 6169, Comedy  Fantasy, Nominated for 1 Golden Globe. Another 2 nominations.
Little Man Tate, 1991, 1 Nov 1991, English, 99, Scott Frank, Jodie Foster, 6.7, PG, tt0102316, 10489, Drama, 2 wins & 1 nomination.
Critters 3, 1991, 24 Jan 1992, English, 86, Rupert Harvey (story)  Barry Opper (story)  David J. Schow (screenplay), Kristine Peterson, 4.1, PG-13, tt0101627, 7242, Comedy  Horror  Sci-Fi, N/A
Only the Lonely, 1991, 24 May 1991, English, 104, Chris Columbus, Chris Columbus, 6.3, PG-13, tt0102598, 6954, Comedy  Romance, N/A
Mannequin: On the Move, 1991, 17 May 1991, English, 95, Edward Rugoff (characters)  Michael Gottlieb (characters)  Edward Rugoff  David Isaacs  Ken Levine  Betsy Israel, Stewart Raffill, 3.9, PG, tt0102395, 4258, Comedy  Fantasy, N/A
Mobsters, 1991, 26 Jul 1991, English, 104, Michael Mahern (story)  Michael Mahern (screenplay)  Nicholas Kazan (screenplay), Michael Karbelnikoff, 5.8, R, tt0102460, 6232, Crime  Drama, 2 nominations.
Dutch, 1991, 19 Jul 1991, English, 107, John Hughes, Peter Faiman, 6.4, PG-13, tt0101786, 8481, Comedy  Drama, 1 win & 1 nomination.
Whore, 1991, 4 Oct 1991, English, 85, David Hines (play)  Ken Russell (screenplay)  Deborah Dalton (screenplay), Ken Russell, 5.5, R, tt0103253, 2331, Drama, N/A
If Looks Could Kill, 1991, 15 Mar 1991, English, 88, Fred Dekker (story)  Darren Star (screenplay), William Dear, 5.6, PG-13, tt0102095, 4754, Action  Comedy, 3 nominations.
The Indian Runner, 1991, 20 Sep 1991, English, 127, Sean Penn, Sean Penn, 7.2, R, tt0102116, 6313, Drama, 1 win & 1 nomination.
Paradise, 1991, 4 Oct 1991, English, 111, Mary Agnes Donoghue (screenplay), Mary Agnes Donoghue, 6.7, PG-13, tt0102631, 2140, Drama, 1 win & 4 nominations.
Cool as Ice, 1991, 18 Oct 1991, English, 91, David Stenn, David Kellogg, 2.8, PG, tt0101615, 7264, Comedy  Music  Romance, 1 win & 6 nominations.
Deceived, 1991, 27 Sep 1991, English, 104, Mary Agnes Donoghue (story)  Mary Agnes Donoghue (screenplay)  Bruce Joel Rubin (screenplay), Damian Harris, 6.1, PG-13, tt0101694, 4440, Thriller, N/A
Guyver, 1991, 3 Jun 1992, English, 88, Jon Purdy  Yoshiki Takaya (characters), Screaming Mad George  Steve Wang, 4.7, PG-13, tt0101988, 3146, Sci-Fi  Action  Comedy, 1 nomination.
True Colors, 1991, 15 Mar 1991, English, 111, Kevin Wade, Herbert Ross, 6.3, R, tt0103125, 3610, Drama, N/A
Robin Hood, 1991, 13 May 1991, English, 104, Sam Resnick (story)  Sam Resnick (teleplay)  John McGrath (teleplay), John Irvin, 5.9, TV-14, tt0102797, 3370, Action  Adventure  Drama, N/A
Life Stinks, 1991, 26 Jul 1991, English, 92, Mel Brooks (story)  Ron Clark (story)  Rudy De Luca (story)  Steve Haberman (story)  Mel Brooks (screenplay)  Rudy De Luca (screenplay)  Steve Haberman (screenplay), Mel Brooks, 5.7, PG-13, tt0102303, 6659, Comedy, N/A
